AERONET Version 3
Beijing_PKU
Version 3: AOD Level 1.5
The following data are cloud cleared and quality controls have been applied but these data may not have final calibration applied.  These data may change.
Contact: PI=Jing_Li; PI Email=Jing-li@pku.edu.cn
All Points,UNITS can be found at,,, https://aeronet.gsfc.nasa.gov/new_web/units.html
Date(dd:mm:yyyy),Time(hh:mm:ss),Day_of_Year,Day_of_Year(Fraction),AOD_1640nm,AOD_1020nm,AOD_870nm,AOD_865nm,AOD_779nm,AOD_675nm,AOD_667nm,AOD_620nm,AOD_560nm,AOD_555nm,AOD_551nm,AOD_532nm,AOD_531nm,AOD_510nm,AOD_500nm,AOD_490nm,AOD_443nm,AOD_440nm,AOD_412nm,AOD_400nm,AOD_380nm,AOD_340nm,Precipitable_Water(cm),AOD_681nm,AOD_709nm,AOD_Empty,AOD_Empty,AOD_Empty,AOD_Empty,AOD_Empty,Triplet_Variability_1640,Triplet_Variability_1020,Triplet_Variability_870,Triplet_Variability_865,Triplet_Variability_779,Triplet_Variability_675,Triplet_Variability_667,Triplet_Variability_620,Triplet_Variability_560,Triplet_Variability_555,Triplet_Variability_551,Triplet_Variability_532,Triplet_Variability_531,Triplet_Variability_510,Triplet_Variability_500,Triplet_Variability_490,Triplet_Variability_443,Triplet_Variability_440,Triplet_Variability_412,Triplet_Variability_400,Triplet_Variability_380,Triplet_Variability_340,Triplet_Variability_Precipitable_Water(cm),Triplet_Variability_681,Triplet_Variability_709,Triplet_Variability_AOD_Empty,Triplet_Variability_AOD_Empty,Triplet_Variability_AOD_Empty,Triplet_Variability_AOD_Empty,Triplet_Variability_AOD_Empty,440-870_Angstrom_Exponent,380-500_Angstrom_Exponent,440-675_Angstrom_Exponent,500-870_Angstrom_Exponent,340-440_Angstrom_Exponent,440-675_Angstrom_Exponent[Polar],Data_Quality_Level,AERONET_Instrument_Number,AERONET_Site_Name,Site_Latitude(Degrees),Site_Longitude(Degrees),Site_Elevation(m),Solar_Zenith_Angle(Degrees),Optical_Air_Mass,Sensor_Temperature(Degrees_C),Ozone(Dobson),NO2(Dobson),Last_Date_Processed,Number_of_Wavelengths,Exact_Wavelengths_of_AOD(um)_1640nm,Exact_Wavelengths_of_AOD(um)_1020nm,Exact_Wavelengths_of_AOD(um)_870nm,Exact_Wavelengths_of_AOD(um)_865nm,Exact_Wavelengths_of_AOD(um)_779nm,Exact_Wavelengths_of_AOD(um)_675nm,Exact_Wavelengths_of_AOD(um)_667nm,Exact_Wavelengths_of_AOD(um)_620nm,Exact_Wavelengths_of_AOD(um)_560nm,Exact_Wavelengths_of_AOD(um)_555nm,Exact_Wavelengths_of_AOD(um)_551nm,Exact_Wavelengths_of_AOD(um)_532nm,Exact_Wavelengths_of_AOD(um)_531nm,Exact_Wavelengths_of_AOD(um)_510nm,Exact_Wavelengths_of_AOD(um)_500nm,Exact_Wavelengths_of_AOD(um)_490nm,Exact_Wavelengths_of_AOD(um)_443nm,Exact_Wavelengths_of_AOD(um)_440nm,Exact_Wavelengths_of_AOD(um)_412nm,Exact_Wavelengths_of_AOD(um)_400nm,Exact_Wavelengths_of_AOD(um)_380nm,Exact_Wavelengths_of_AOD(um)_340nm,Exact_Wavelengths_of_PW(um)_935nm,Exact_Wavelengths_of_AOD(um)_681nm,Exact_Wavelengths_of_AOD(um)_709nm,Exact_Wavelengths_of_AOD(um)_Empty,Exact_Wavelengths_of_AOD(um)_Empty,Exact_Wavelengths_of_AOD(um)_Empty,Exact_Wavelengths_of_AOD(um)_Empty,Exact_Wavelengths_of_AOD(um)_Empty
25:12:2021,01:50:04,359,359.076435,0.020306,0.023860,0.030786,-999.000000,-999.000000,0.041233,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.056049,-999.000000,-999.000000,0.064236,-999.000000,-999.000000,0.068623,0.084643,0.084802,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001464,0.002061,0.001377,-999.000000,-999.000000,0.000870,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001527,-999.000000,-999.000000,0.001116,-999.000000,-999.000000,0.001608,0.001701,0.001830,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.075580,0.727150,1.035532,1.084843,1.030294,-999.000000,lev15,779,Beijing_PKU,39.992000,116.310200,53.000000,71.737509,3.163585,-6.600000,342.715112,1.128774,24:02:2022,9,1.640300,1.019600,0.868700,-999.,-999.,0.674900,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500500,-999.,-999.,0.440200,-999.,-999.,0.379900,0.339400,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
25:12:2021,01:55:04,359,359.079907,0.020989,0.023773,0.031330,-999.000000,-999.000000,0.042137,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.056618,-999.000000,-999.000000,0.064974,-999.000000,-999.000000,0.068626,0.084680,0.084989,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000826,0.000514,0.000582,-999.000000,-999.000000,0.000885,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000707,-999.000000,-999.000000,0.000386,-999.000000,-999.000000,0.000693,0.000734,0.002497,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.062285,0.689661,1.008956,1.070589,0.986272,-999.000000,lev15,779,Beijing_PKU,39.992000,116.310200,53.000000,71.200325,3.077956,-6.500000,342.717632,1.128773,24:02:2022,9,1.640300,1.019600,0.868700,-999.,-999.,0.674900,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500500,-999.,-999.,0.440200,-999.,-999.,0.379900,0.339400,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
25:12:2021,02:00:04,359,359.083380,0.020759,0.023671,0.030731,-999.000000,-999.000000,0.040930,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.055573,-999.000000,-999.000000,0.063667,-999.000000,-999.000000,0.067829,0.084070,0.084665,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000230,0.000759,0.000567,-999.000000,-999.000000,0.000542,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001136,-999.000000,-999.000000,0.000738,-999.000000,-999.000000,0.000566,0.000980,0.001166,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.065716,0.715667,1.031917,1.072834,1.037061,-999.000000,lev15,779,Beijing_PKU,39.992000,116.310200,53.000000,70.677961,2.999219,-6.200000,342.720151,1.128771,24:02:2022,9,1.640300,1.019600,0.868700,-999.,-999.,0.674900,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500500,-999.,-999.,0.440200,-999.,-999.,0.379900,0.339400,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
25:12:2021,02:05:04,359,359.086852,0.019365,0.022331,0.029019,-999.000000,-999.000000,0.039303,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.053591,-999.000000,-999.000000,0.061060,-999.000000,-999.000000,0.063771,0.080414,0.082667,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000904,0.000666,0.000896,-999.000000,-999.000000,0.000688,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000363,-999.000000,-999.000000,0.000534,-999.000000,-999.000000,0.000902,0.000508,0.001266,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.089326,0.622632,1.032057,1.110204,1.020610,-999.000000,lev15,779,Beijing_PKU,39.992000,116.310200,53.000000,70.170850,2.926729,-6.000000,342.722671,1.128770,24:02:2022,9,1.640300,1.019600,0.868700,-999.,-999.,0.674900,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500500,-999.,-999.,0.440200,-999.,-999.,0.379900,0.339400,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
25:12:2021,02:10:04,359,359.090324,0.021904,0.024495,0.031212,-999.000000,-999.000000,0.041229,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.054727,-999.000000,-999.000000,0.062606,-999.000000,-999.000000,0.065935,0.082308,0.082993,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000416,0.000541,0.000114,-999.000000,-999.000000,0.000555,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000256,-999.000000,-999.000000,0.000743,-999.000000,-999.000000,0.001394,0.001130,0.000524,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.013586,0.667842,0.972187,1.016290,1.017166,-999.000000,lev15,779,Beijing_PKU,39.992000,116.310200,53.000000,69.679261,2.859901,-5.900000,342.725191,1.128769,24:02:2022,9,1.640300,1.019600,0.868700,-999.,-999.,0.674900,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500500,-999.,-999.,0.440200,-999.,-999.,0.379900,0.339400,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
25:12:2021,02:15:04,359,359.093796,0.021416,0.024128,0.030864,-999.000000,-999.000000,0.040692,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.054534,-999.000000,-999.000000,0.061524,-999.000000,-999.000000,0.064344,0.080601,0.082160,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.002714,0.002533,0.002727,-999.000000,-999.000000,0.002392,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.002477,-999.000000,-999.000000,0.003500,-999.000000,-999.000000,0.002745,0.003349,0.005000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.012458,0.592777,0.969495,1.030745,1.001935,-999.000000,lev15,779,Beijing_PKU,39.992000,116.310200,53.000000,69.203547,2.798239,-5.600000,342.727710,1.128767,24:02:2022,9,1.640300,1.019600,0.868700,-999.,-999.,0.674900,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500500,-999.,-999.,0.440200,-999.,-999.,0.379900,0.339400,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
25:12:2021,02:16:48,359,359.095000,0.021797,0.024521,0.031012,-999.000000,-999.000000,0.040941,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.054788,-999.000000,-999.000000,0.061676,-999.000000,-999.000000,0.064830,0.081495,0.081539,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.002381,0.002252,0.002699,-999.000000,-999.000000,0.001461,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001767,-999.000000,-999.000000,0.002190,-999.000000,-999.000000,0.000694,0.001989,0.002693,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.009280,0.603789,0.961630,1.030387,1.034913,-999.000000,lev15,779,Beijing_PKU,39.992000,116.310200,53.000000,69.042403,2.777987,-5.400000,342.728584,1.128767,24:02:2022,9,1.640300,1.019600,0.868700,-999.,-999.,0.674900,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500500,-999.,-999.,0.440200,-999.,-999.,0.379900,0.339400,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
25:12:2021,02:20:04,359,359.097269,0.022761,0.024989,0.032003,-999.000000,-999.000000,0.041664,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.055381,-999.000000,-999.000000,0.062937,-999.000000,-999.000000,0.065064,0.081644,0.082015,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.002393,0.002623,0.002368,-999.000000,-999.000000,0.002269,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.002900,-999.000000,-999.000000,0.003036,-999.000000,-999.000000,0.003140,0.001904,0.005962,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.989420,0.575653,0.962925,0.993292,0.962004,-999.000000,lev15,779,Beijing_PKU,39.992000,116.310200,53.000000,68.744061,2.741305,-5.400000,342.730230,1.128766,24:02:2022,9,1.640300,1.019600,0.868700,-999.,-999.,0.674900,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500500,-999.,-999.,0.440200,-999.,-999.,0.379900,0.339400,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
25:12:2021,02:25:04,359,359.100741,0.027225,0.029324,0.036276,-999.000000,-999.000000,0.046199,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.060627,-999.000000,-999.000000,0.068226,-999.000000,-999.000000,0.071276,0.087911,0.083292,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001451,0.001604,0.001718,-999.000000,-999.000000,0.001729,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.002369,-999.000000,-999.000000,0.002777,-999.000000,-999.000000,0.003957,0.004288,0.004844,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.926953,0.579825,0.911747,0.930758,0.940979,-999.000000,lev15,779,Beijing_PKU,39.992000,116.310200,53.000000,68.301151,2.688716,-5.500000,342.732750,1.128764,24:02:2022,9,1.640300,1.019600,0.868700,-999.,-999.,0.674900,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500500,-999.,-999.,0.440200,-999.,-999.,0.379900,0.339400,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
25:12:2021,02:30:04,359,359.104213,0.030907,0.033035,0.039929,-999.000000,-999.000000,0.049672,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.064096,-999.000000,-999.000000,0.071877,-999.000000,-999.000000,0.074437,0.090737,0.083725,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001554,0.001251,0.002004,-999.000000,-999.000000,0.002031,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001399,-999.000000,-999.000000,0.001079,-999.000000,-999.000000,0.000995,0.000990,0.003434,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.862458,0.535065,0.862575,0.858160,0.863162,-999.000000,lev15,779,Beijing_PKU,39.992000,116.310200,53.000000,67.875161,2.640135,-5.200000,342.735269,1.128763,24:02:2022,9,1.640300,1.019600,0.868700,-999.,-999.,0.674900,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500500,-999.,-999.,0.440200,-999.,-999.,0.379900,0.339400,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
25:12:2021,02:35:04,359,359.107685,0.024473,0.026170,0.032844,-999.000000,-999.000000,0.042499,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.055500,-999.000000,-999.000000,0.062484,-999.000000,-999.000000,0.064102,0.080462,0.079329,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.002843,0.003047,0.003307,-999.000000,-999.000000,0.003644,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.003259,-999.000000,-999.000000,0.004093,-999.000000,-999.000000,0.002825,0.002193,0.003786,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.939993,0.514096,0.900314,0.949646,0.932525,-999.000000,lev15,779,Beijing_PKU,39.992000,116.310200,53.000000,67.466428,2.595262,-5.100000,342.737789,1.128761,24:02:2022,9,1.640300,1.019600,0.868700,-999.,-999.,0.674900,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500500,-999.,-999.,0.440200,-999.,-999.,0.379900,0.339400,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
25:12:2021,02:40:04,359,359.111157,0.026641,0.028349,0.035726,-999.000000,-999.000000,0.045466,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.058490,-999.000000,-999.000000,0.065439,-999.000000,-999.000000,0.067272,0.083852,0.079641,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000890,0.000989,0.001191,-999.000000,-999.000000,0.001316,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000459,-999.000000,-999.000000,0.000632,-999.000000,-999.000000,0.001051,0.001070,0.001529,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.884771,0.499572,0.850447,0.892513,0.915147,-999.000000,lev15,779,Beijing_PKU,39.992000,116.310200,53.000000,67.075285,2.553834,-5.000000,342.740309,1.128760,24:02:2022,9,1.640300,1.019600,0.868700,-999.,-999.,0.674900,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500500,-999.,-999.,0.440200,-999.,-999.,0.379900,0.339400,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
25:12:2021,02:45:04,359,359.114630,0.032262,0.034430,0.040713,-999.000000,-999.000000,0.050388,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.064042,-999.000000,-999.000000,0.071493,-999.000000,-999.000000,0.073509,0.089836,0.081516,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.002156,0.001603,0.002599,-999.000000,-999.000000,0.002601,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.004006,-999.000000,-999.000000,0.003272,-999.000000,-999.000000,0.004689,0.003946,0.006109,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.824170,0.492474,0.815745,0.820972,0.843789,-999.000000,lev15,779,Beijing_PKU,39.992000,116.310200,53.000000,66.702056,2.515615,-4.900000,342.742829,1.128758,24:02:2022,9,1.640300,1.019600,0.868700,-999.,-999.,0.674900,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500500,-999.,-999.,0.440200,-999.,-999.,0.379900,0.339400,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
25:12:2021,02:50:04,359,359.118102,0.031926,0.033431,0.040448,-999.000000,-999.000000,0.050080,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.063649,-999.000000,-999.000000,0.071138,-999.000000,-999.000000,0.073125,0.089868,0.080420,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001749,0.001890,0.001199,-999.000000,-999.000000,0.001343,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.002359,-999.000000,-999.000000,0.002271,-999.000000,-999.000000,0.001134,0.001682,0.001059,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.825933,0.495704,0.817920,0.821599,0.863191,-999.000000,lev15,779,Beijing_PKU,39.992000,116.310200,53.000000,66.347058,2.480398,-4.800000,342.745348,1.128757,24:02:2022,9,1.640300,1.019600,0.868700,-999.,-999.,0.674900,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500500,-999.,-999.,0.440200,-999.,-999.,0.379900,0.339400,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
25:12:2021,02:55:04,359,359.121574,0.031687,0.033392,0.040074,-999.000000,-999.000000,0.049342,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.063022,-999.000000,-999.000000,0.069806,-999.000000,-999.000000,0.072435,0.090310,0.080154,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.002568,0.003748,0.001310,-999.000000,-999.000000,0.001331,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000571,-999.000000,-999.000000,0.000725,-999.000000,-999.000000,0.000931,0.001623,0.001537,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.817288,0.498748,0.813078,0.821039,0.953384,-999.000000,lev15,779,Beijing_PKU,39.992000,116.310200,53.000000,66.010598,2.447996,-4.800000,342.747868,1.128755,24:02:2022,9,1.640300,1.019600,0.868700,-999.,-999.,0.674900,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500500,-999.,-999.,0.440200,-999.,-999.,0.379900,0.339400,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
25:12:2021,03:00:04,359,359.125046,0.025722,0.027544,0.034704,-999.000000,-999.000000,0.044496,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.058084,-999.000000,-999.000000,0.065046,-999.000000,-999.000000,0.066438,0.083534,0.078928,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.005555,0.005868,0.005855,-999.000000,-999.000000,0.004977,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.004184,-999.000000,-999.000000,0.005240,-999.000000,-999.000000,0.004694,0.003423,0.007363,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.921266,0.478974,0.889030,0.932804,0.921112,-999.000000,lev15,779,Beijing_PKU,39.992000,116.310200,53.000000,65.692973,2.418246,-4.800000,342.750388,1.128754,24:02:2022,9,1.640300,1.019600,0.868700,-999.,-999.,0.674900,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500500,-999.,-999.,0.440200,-999.,-999.,0.379900,0.339400,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
25:12:2021,03:05:04,359,359.128519,0.024588,0.026530,0.032530,-999.000000,-999.000000,0.042821,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.057435,-999.000000,-999.000000,0.063923,-999.000000,-999.000000,0.066497,0.084624,0.079210,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.004489,0.003208,0.003513,-999.000000,-999.000000,0.003795,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.003545,-999.000000,-999.000000,0.003706,-999.000000,-999.000000,0.002510,0.001536,0.003869,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.996850,0.524908,0.945454,1.029553,1.038311,-999.000000,lev15,779,Beijing_PKU,39.992000,116.310200,53.000000,65.394468,2.390999,-4.600000,342.752907,1.128753,24:02:2022,9,1.640300,1.019600,0.868700,-999.,-999.,0.674900,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500500,-999.,-999.,0.440200,-999.,-999.,0.379900,0.339400,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
25:12:2021,03:10:04,359,359.131991,0.024743,0.026091,0.033331,-999.000000,-999.000000,0.043159,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.057695,-999.000000,-999.000000,0.064446,-999.000000,-999.000000,0.066748,0.084361,0.077593,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000782,0.000733,0.000293,-999.000000,-999.000000,0.001334,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001137,-999.000000,-999.000000,0.002115,-999.000000,-999.000000,0.002058,0.002419,0.001248,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.973150,0.521568,0.944012,0.994340,0.995615,-999.000000,lev15,779,Beijing_PKU,39.992000,116.310200,53.000000,65.115357,2.366125,-4.700000,342.755427,1.128751,24:02:2022,9,1.640300,1.019600,0.868700,-999.,-999.,0.674900,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500500,-999.,-999.,0.440200,-999.,-999.,0.379900,0.339400,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
25:12:2021,03:15:04,359,359.135463,0.024890,0.026610,0.033374,-999.000000,-999.000000,0.043571,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.057143,-999.000000,-999.000000,0.063855,-999.000000,-999.000000,0.066214,0.083644,0.075819,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.002373,0.002303,0.001564,-999.000000,-999.000000,0.001912,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001013,-999.000000,-999.000000,0.000117,-999.000000,-999.000000,0.000712,0.001131,0.000891,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.951062,0.527346,0.896696,0.973268,0.998501,-999.000000,lev15,779,Beijing_PKU,39.992000,116.310200,53.000000,64.855900,2.343509,-4.700000,342.757947,1.128750,24:02:2022,9,1.640300,1.019600,0.868700,-999.,-999.,0.674900,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500500,-999.,-999.,0.440200,-999.,-999.,0.379900,0.339400,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
25:12:2021,03:16:49,359,359.136678,0.024258,0.025819,0.032862,-999.000000,-999.000000,0.042964,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.057426,-999.000000,-999.000000,0.064254,-999.000000,-999.000000,0.066193,0.083963,0.076464,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000733,0.000946,0.000362,-999.000000,-999.000000,0.000196,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000643,-999.000000,-999.000000,0.000367,-999.000000,-999.000000,0.001205,0.000602,0.000824,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.987571,0.507648,0.946908,1.011069,0.987510,-999.000000,lev15,779,Beijing_PKU,39.992000,116.310200,53.000000,64.769780,2.336107,-4.600000,342.758829,1.128749,24:02:2022,9,1.640300,1.019600,0.868700,-999.,-999.,0.674900,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.500500,-999.,-999.,0.440200,-999.,-999.,0.379900,0.339400,0.937200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
